INDEX,NAME,DATE,VALUE
italy_100,Liv-ex Italy 100,10/31/21,354.5
italy_100,Liv-ex Italy 100,11/30/21,359.67
italy_100,Liv-ex Italy 100,12/31/21,367.28
italy_100,Liv-ex Italy 100,1/31/22,374.69
italy_100,Liv-ex Italy 100,2/28/22,382.03
italy_100,Liv-ex Italy 100,3/31/22,384.36
italy_100,Liv-ex Italy 100,4/30/22,381.71
italy_100,Liv-ex Italy 100,5/31/22,382.44
italy_100,Liv-ex Italy 100,6/30/22,386.23
italy_100,Liv-ex Italy 100,7/31/22,387.55
italy_100,Liv-ex Italy 100,8/31/22,391.11
italy_100,Liv-ex Italy 100,9/30/22,400.52
italy_100,Liv-ex Italy 100,10/31/22,401.1
italy_100,Liv-ex Italy 100,11/30/22,403.3
italy_100,Liv-ex Italy 100,12/31/22,400.99
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/03,100
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/04,98.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/29/04,98.32
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/04,100.25
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/04,100.38
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/04,99.38
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/04,100.15
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/04,100.9
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/04,100.96
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/04,100.74
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/04,99.69
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/04,101.9
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/04,102.96
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/05,104.63
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/05,103.53
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/05,101.96
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/05,104.54
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/05,104.27
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/05,103.46
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/05,103.93
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/05,105.01
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/05,107.05
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/05,107.83
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/05,109.91
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/05,110.45
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/06,113.12
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/06,115.43
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/06,115
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/06,119.59
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/06,122.51
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/06,127.7
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/06,134.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/06,134.84
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/06,136.81
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/06,140.68
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/06,140.49
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/06,145.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/07,148.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/07,152.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/07,157.42
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/07,164.91
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/07,174.75
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/07,181.95
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/07,192.09
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/07,193.98
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/07,193.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/07,190.51
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/07,191.62
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/07,193.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/08,195.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/29/08,201.64
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/08,207.28
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/08,207.65
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/08,211.25
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/08,217.28
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/08,215.03
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/08,215.93
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/08,209.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/08,189.97
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/08,186.48
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/08,184.77
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/09,186.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/09,186.84
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/09,185.37
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/09,188.19
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/09,189.52
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/09,190.78
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/09,192.49
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/09,194.7
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/09,196.43
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/09,199.43
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/09,200.32
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/09,206.67
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/10,211.53
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/10,216.1
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/10,223.98
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/10,228.16
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/10,233.43
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/10,238.41
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/10,238.19
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/10,242.07
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/10,244.23
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/10,250.35
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/10,258.18
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/10,266.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/11,272.02
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/11,280.12
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/11,285.11
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/11,289.66
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/11,294.14
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/11,298.18
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/11,299.87
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/11,291.19
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/11,281.94
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/11,272.33
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/11,266.18
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/11,262.04
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/12,263.53
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/29/12,265.58
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/12,263.58
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/12,262.94
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/12,256.1
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/12,247.44
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/12,242.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/12,244.49
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/12,245.54
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/12,244.66
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/12,245.23
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/12,248.83
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/13,254.23
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/13,260.37
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/13,261.03
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/13,259.69
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/13,259.35
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/13,260.22
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/13,260.74
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/13,260.18
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/13,258.71
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/13,255.56
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/13,252.29
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/13,250.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/14,250.66
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/14,246.41
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/14,245.95
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/14,243.08
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/14,239.67
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/14,235.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/14,234.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/14,235.48
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/14,236.64
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/14,236.42
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/14,237.16
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/14,238.53
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/15,238.62
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/15,237.29
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/15,237.45
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/15,238.59
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/15,238.86
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/15,240.92
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/15,238.2
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/15,239.27
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/15,240.33
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/15,238.37
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/15,236.42
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/15,238.15
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/16,241.46
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/29/16,243.07
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/16,249.01
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/16,251.79
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/16,251.31
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/16,258.73
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/16,268.67
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/16,276.76
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/16,280.29
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/16,289.22
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/16,290.16
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/16,293.15
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/17,294.65
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/17,295.93
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/17,299.38
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/17,298.77
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/17,302.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/17,305.09
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/17,307.92
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/17,311.31
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/17,309.72
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/17,311.11
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/17,314.75
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/17,316.03
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/18,317.19
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/18,317.01
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/18,316.59
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/18,318
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/18,319.66
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/18,322.54
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/18,320.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/18,321.63
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/18,324.76
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/18,320.86
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/18,318.81
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/18,318
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/19,318.22
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/19,316.9
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/19,315.03
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/19,314.73
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/19,315.04
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/19,317.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/19,317.8
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/19,317.05
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/19,315.5
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/19,313.38
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/19,310.14
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/19,308.58
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/20,307.11
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/29/20,305.59
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/20,300.14
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/20,300.41
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/20,304.9
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/20,309.81
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/20,312.85
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/20,313.12
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/20,316.36
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/20,318.72
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/20,320.18
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/20,320.75
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/21,322.2
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/21,322.87
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/21,326.46
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/21,329.66
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/21,331.01
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/21,334.38
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/21,336.95
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/21,341.99
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/21,346.2
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/21,347.2
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/21,350.4
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/21,354.33
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,1/31/22,357.81
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,2/28/22,360.47
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,3/31/22,363.9
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,4/30/22,365.48
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,5/31/22,367.69
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,6/30/22,368.22
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,7/31/22,368.68
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,8/31/22,371.57
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,9/30/22,377.4
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,10/31/22,375.94
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,11/30/22,375.83
liv-ex_bordeaux_500,Liv-Ex Bordeaux 500,12/31/22,376.21
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/03,100
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/04,100.07
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/29/04,99.27
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/04,100.55
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/04,101.03
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/04,100.58
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/04,101.23
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/04,100.78
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/04,101.4
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/04,101.37
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/04,100.74
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/04,102.44
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/04,103.41
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/05,105.14
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/05,104.61
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/05,103.89
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/05,105.6
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/05,105.3
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/05,105.25
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/05,105.33
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/05,105.93
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/05,109.32
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/05,110.78
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/05,112.14
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/05,112.38
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/06,114.97
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/06,117.03
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/06,118.43
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/06,121.74
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/06,125.28
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/06,128.71
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/06,133.88
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/06,135.75
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/06,137.13
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/06,140.71
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/06,142.11
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/06,145.38
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/07,147.29
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/07,151.77
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/07,155.7
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/07,162.54
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/07,172.23
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/07,177.47
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/07,183.27
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/07,183.69
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/07,184.34
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/07,182.98
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/07,185.07
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/07,186.78
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/08,188.05
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/29/08,194.07
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/08,198.94
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/08,199.33
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/08,203.31
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/08,207.5
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/08,206.72
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/08,207.51
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/08,203.13
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/08,189.05
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/08,188.84
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/08,185.63
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/09,187.24
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/09,188.62
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/09,186.94
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/09,191.64
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/09,192.66
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/09,192.22
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/09,192.8
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/09,195.16
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/09,199.03
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/09,201.78
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/09,203.55
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/09,207.44
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/10,210.61
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/10,215.47
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/10,220.22
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/10,223.79
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/10,228.7
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/10,231.61
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/10,232.5
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/10,235.28
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/10,237.98
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/10,242.29
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/10,247.14
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/10,254.26
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/11,257.64
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/28/11,264.4
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/11,266.79
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/11,271.03
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/11,274.91
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/11,278.7
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/11,279.69
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/11,273.17
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,9/30/11,266.9
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,10/31/11,259.8
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,11/30/11,255.14
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,12/31/11,253.37
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,1/31/12,254.82
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,2/29/12,257.47
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,3/31/12,256.56
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,4/30/12,255.64
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,5/31/12,250.89
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,6/30/12,245.47
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,7/31/12,242.84
liv-ex_fine_wine_1000,Liv-Ex Fine Wine 1000,8/31/12,242.75
